country,year,exec_mil,challenger_type,actor_type,opp_type,trial,deport,prison,execute,pres_commute
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
Ghana,1966,1,Outsiders,Opposition,Non-Defector,0,0,1,0,0
